ALTER SESSION SET NLS_DATE_FORMAT = 'DD/MM/YYYY';

insert into Customer (Customer_ID, Customer_Name, Date_of_Birth, Gender, Phone_No, Email, Country) values ('C0001', 'Bengt Huey', '06/05/2019', 'F', '368-369-5392', 'bhuey0@psu.edu', 'Japan');
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0071', 'Hildegarde Cutbush', '21/08/2001', 'F', '975-299-2780', 'hcutbush1y@angelfire.com', 'Pilot', '09/01/2015', 49557);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0072', 'Ruperto Doswell', '22/04/1981', 'M', '260-480-4427', 'rdoswell1z@gizmodo.com', 'Flight Attendant', '15/02/2016', 4575);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0073', 'Hillier MacEvilly', '11/04/1976', 'M', '781-526-1583', 'hmacevilly20@google.ca', 'Flight Attendant', '08/11/2005', 2251);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0074', 'Cale Connachan', '25/07/1958', 'M', '672-939-4284', 'cconnachan21@nymag.com', 'In-Flight Chef', '30/07/2001', 6831);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0075', 'Tore Gwinnel', '19/12/1960', 'F', '184-880-2516', 'tgwinnel22@joomla.org', 'Flight Attendant', '25/08/2013', 3624);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0076', 'Ashley Kyd', '11/07/1962', 'M', '964-194-1038', 'akyd23@wiley.com', 'Pilot', '03/12/2019', 99625);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0077', 'Omar Schiementz', '08/03/1991', 'F', '301-404-6408', 'oschiementz24@sbwire.com', 'Flight Attendant', '23/12/2009', 2823);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0078', 'Leese Larby', '04/06/1955', 'M', '360-858-1426', 'llarby25@walmart.com', 'Flight Attendant', '07/08/2009', 3666);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0079', 'Humfrey Sherar', '04/07/1991', 'M', '372-785-4076', 'hsherar26@whitehouse.gov', 'Flight Attendant', '11/03/2005', 3967);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0080', 'Melisent Oury', '16/11/1957', 'M', '703-295-9647', 'moury27@google.pl', 'In-Flight Chef', '06/11/2005', 4219);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0081', 'Wilbur Iorizzi', '21/10/2003', 'F', '806-168-9986', 'wiorizzi28@studiopress.com', 'Pilot', '08/01/2014', 74678);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0082', 'Jaymie Ricco', '05/02/2000', 'F', '172-583-7120', 'jricco29@nyu.edu', 'Flight Attendant', '16/05/2015', 2656);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0083', 'Thornie Ricardin', '07/07/1955', 'M', '139-761-2286', 'tricardin2a@people.com.cn', 'Flight Attendant', '30/11/2012', 3279);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0084', 'Belva Clines', '20/03/1980', 'F', '724-208-6287', 'bclines2b@hud.gov', 'Pilot', '04/08/2003', 31770);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0085', 'Esmeralda Kieff', '28/09/1962', 'F', '583-284-0934', 'ekieff2c@surveymonkey.com', 'Pilot', '20/05/2003', 63839);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0086', 'Tova MacColl', '14/09/1994', 'M', '699-797-2956', 'tmaccoll2d@adobe.com', 'Flight Attendant', '22/10/2018', 4815);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0087', 'Durant Maith', '10/10/1967', 'M', '232-272-0395', 'dmaith2e@deviantart.com', 'Pilot', '14/01/2019', 64470);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0088', 'Davida Frarey', '27/11/1992', 'M', '144-448-9854', 'dfrarey2f@microsoft.com', 'Flight Attendant', '10/04/2007', 4539);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0089', 'Gunner Banasik', '14/08/1962', 'F', '265-611-3974', 'gbanasik2g@state.tx.us', 'Flight Engineer', '28/09/2015', 6521);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0090', 'Bettina Burree', '12/06/1996', 'M', '863-854-1414', 'bburree2h@wix.com', 'Flight Attendant', '21/08/2004', 5264);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0091', 'Veronica Kedwell', '21/04/1986', 'M', '970-143-8035', 'vkedwell2i@google.co.jp', 'In-Flight Chef', '25/04/2023', 5617);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0092', 'Tomi Vial', '05/05/1981', 'M', '423-808-6229', 'tvial2j@gravatar.com', 'Pilot', '19/07/2000', 59529);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0093', 'Tobe Edinburgh', '12/11/1989', 'M', '586-489-0990', 'tedinburgh2k@thetimes.co.uk', 'Flight Attendant', '03/06/2011', 3698);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0094', 'Joy Scullard', '29/08/1959', 'F', '691-393-9901', 'jscullard2l@vkontakte.ru', 'Flight Attendant', '20/04/2010', 3861);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0095', 'Kynthia Goad', '22/06/1971', 'M', '768-991-3737', 'kgoad2m@newyorker.com', 'Flight Attendant', '28/10/2007', 5619);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0096', 'Conny McElrath', '09/09/1979', 'F', '145-702-8652', 'cmcelrath2n@amazon.co.uk', 'Pilot', '29/09/2008', 43863);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0097', 'Natalina Summerley', '19/02/2001', 'F', '712-395-1974', 'nsummerley2o@seattletimes.com', 'Flight Attendant', '20/06/2014', 3921);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0098', 'Ranice Hefferon', '13/07/1971', 'M', '521-670-5120', 'rhefferon2p@miitbeian.gov.cn', 'In-Flight Chef', '05/06/2023', 6059);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0099', 'Romeo Dibbe', '13/02/1953', 'F', '644-690-5240', 'rdibbe2q@dailymail.co.uk', 'Flight Attendant', '13/05/2017', 3464);
insert into Employee (Employee_ID, Employee_Name, Date_of_Birth, Gender, Phone_No, Email, job_Title, Joining_Date, Salary) values ('E0100', 'Almeta Sabate', '15/07/1951', 'M', '231-630-0009', 'asabate2r@aol.com', 'Flight Attendant', '06/05/2003', 3417);



insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0001', 'A0030', 'A0011');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0002', 'A0016', 'A0010');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0003', 'A0020', 'A0019');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0004', 'A0009', 'A0007');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0005', 'A0001', 'A0020');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0006', 'A0021', 'A0008');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0007', 'A0015', 'A0029');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0008', 'A0028', 'A0021');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0009', 'A0013', 'A0001');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0010', 'A0008', 'A0024');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0011', 'A0026', 'A0017');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0012', 'A0019', 'A0006');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0013', 'A0002', 'A0016');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0014', 'A0018', 'A0014');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0015', 'A0024', 'A0028');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0016', 'A0006', 'A0009');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0017', 'A0010', 'A0023');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0018', 'A0011', 'A0004');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0019', 'A0023', 'A0012');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0020', 'A0017', 'A0026');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0021', 'A0007', 'A0003');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0022', 'A0012', 'A0022');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0023', 'A0027', 'A0018');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0024', 'A0029', 'A0005');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0025', 'A0022', 'A0025');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0026', 'A0003', 'A0027');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0027', 'A0005', 'A0002');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0028', 'A0004', 'A0030');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0029', 'A0022', 'A0013');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0030', 'A0014', 'A0015');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0031', 'A0025', 'A0022');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0032', 'A0001', 'A0006');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0033', 'A0024', 'A0001');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0034', 'A0020', 'A0018');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0035', 'A0009', 'A0015');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0036', 'A0002', 'A0013');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0037', 'A0016', 'A0014');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0038', 'A0015', 'A0024');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0039', 'A0012', 'A0026');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0040', 'A0019', 'A0002');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0041', 'A0013', 'A0030');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0042', 'A0022', 'A0019');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0043', 'A0018', 'A0028');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0044', 'A0003', 'A0012');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0045', 'A0007', 'A0017');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0046', 'A0014', 'A0009');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0047', 'A0028', 'A0003');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0048', 'A0029', 'A0010');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0049', 'A0007', 'A0023');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0050', 'A0027', 'A0005');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0051', 'A0006', 'A0025');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0052', 'A0011', 'A0008');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0053', 'A0010', 'A0004');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0054', 'A0004', 'A0016');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0055', 'A0005', 'A0021');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0056', 'A0026', 'A0007');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0057', 'A0021', 'A0011');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0058', 'A0008', 'A0029');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0059', 'A0030', 'A0020');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0060', 'A0023', 'A0027');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0061', 'A0002', 'A0021');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0062', 'A0018', 'A0003');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0063', 'A0028', 'A0002');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0064', 'A0023', 'A0014');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0065', 'A0015', 'A0006');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0066', 'A0014', 'A0017');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0067', 'A0002', 'A0010');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0068', 'A0013', 'A0005');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0069', 'A0006', 'A0011');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0070', 'A0011', 'A0028');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0071', 'A0004', 'A0007');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0072', 'A0019', 'A0022');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0073', 'A0021', 'A0012');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0074', 'A0020', 'A0024');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0075', 'A0026', 'A0016');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0076', 'A0029', 'A0023');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0077', 'A0024', 'A0027');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0078', 'A0017', 'A0008');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0079', 'A0022', 'A0030');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0080', 'A0005', 'A0015');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0081', 'A0012', 'A0004');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0082', 'A0007', 'A0013');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0083', 'A0009', 'A0018');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0084', 'A0027', 'A0001');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0085', 'A0003', 'A0026');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0086', 'A0008', 'A0025');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0087', 'A0030', 'A0009');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0088', 'A0001', 'A0029');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0089', 'A0025', 'A0020');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0090', 'A0016', 'A0019');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0091', 'A0021', 'A0019');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0092', 'A0018', 'A0023');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0093', 'A0001', 'A0030');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0094', 'A0020', 'A0021');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0095', 'A0019', 'A0018');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0096', 'A0026', 'A0002');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0097', 'A0028', 'A0006');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0098', 'A0005', 'A0020');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0099', 'A0008', 'A0016');
insert into Route (Route_ID, Departure_Airport, Destination_Airport) values ('R0100', 'A0007', 'A0015');



insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0001', 'F0018', 'R0083', 'CR0001', '12/02/2023', '9:41 AM', '12/02/2023', '11:16 AM', 3, 800);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0002', 'F0005', 'R0038', 'CR0019', '12/06/2021', '3:35 PM', '13/06/2021', '7:47 AM', 3, 400);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0003', 'F0001', 'R0086', 'CR0007', '11/03/2021', '8:19 PM', '13/03/2021', '10:57 AM', 27, 850);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0004', 'F0028', 'R0017', 'CR0010', '06/11/2023', '10:03 AM', '06/11/2023', '5:00 AM', 7, 650);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0005', 'F0020', 'R0051', 'CR0021', '02/09/2021', '8:54 PM', '03/09/2021', '6:03 PM', 29, 650);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0006', 'F0008', 'R0061', 'CR0024', '17/07/2022', '8:39 PM', '19/07/2022', '12:07 AM', 9, 500);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0007', 'F0021', 'R0076', 'CR0004', '19/09/2023', '9:28 PM', '21/09/2023', '5:16 PM', 10, 700);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0008', 'F0003', 'R0082', 'CR0018', '26/09/2022', '8:41 AM', '26/09/2022', '11:11 AM', 19, 400);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0009', 'F0010', 'R0036', 'CR0030', '27/09/2021', '7:15 PM', '27/09/2021', '1:56 AM', 10, 500);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0010', 'F0019', 'R0078', 'CR0028', '25/01/2024', '4:51 PM', '26/01/2024', '5:25 AM', 12, 250);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0011', 'F0009', 'R0058', 'CR0027', '07/01/2024', '4:23 PM', '09/01/2024', '10:40 PM', 28, 550);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0012', 'F0023', 'R0021', 'CR0017', '05/10/2021', '5:03 AM', '07/10/2021', '6:16 AM', 9, 650);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0013', 'F0022', 'R0004', 'CR0012', '29/08/2024', '3:08 AM', '31/08/2024', '3:53 AM', 8, 150);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0014', 'F0012', 'R0092', 'CR0025', '06/09/2024', '8:04 PM', '07/09/2024', '7:33 PM', 16, 450);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0015', 'F0002', 'R0064', 'CR0002', '11/06/2021', '7:41 PM', '11/06/2021', '2:22 AM', 3, 250);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0016', 'F0016', 'R0009', 'CR0022', '25/03/2024', '7:14 AM', '27/03/2024', '12:29 AM', 12, 150);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0017', 'F0024', 'R0056', 'CR0013', '08/08/2022', '12:53 PM', '09/08/2022', '2:18 PM', 7, 350);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0018', 'F0013', 'R0026', 'CR0016', '23/02/2023', '1:38 AM', '23/02/2023', '10:04 AM', 6, 750);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0019', 'F0014', 'R0010', 'CR0011', '21/03/2021', '2:32 AM', '22/03/2021', '3:51 AM', 15, 700);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0020', 'F0006', 'R0020', 'CR0008', '28/10/2023', '1:53 AM', '29/10/2023', '3:12 AM', 27, 750);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0021', 'F0027', 'R0013', 'CR0026', '20/04/2022', '10:02 PM', '20/04/2022', '6:20 AM', 28, 500);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0022', 'F0025', 'R0066', 'CR0014', '08/12/2022', '3:33 AM', '08/12/2022', '5:21 AM', 23, 550);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0023', 'F0030', 'R0075', 'CR0023', '23/06/2022', '7:35 PM', '25/06/2022', '7:22 AM', 9, 350);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0024', 'F0011', 'R0008', 'CR0006', '08/07/2021', '4:58 AM', '08/07/2021', '2:40 AM', 5, 750);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0025', 'F0029', 'R0032', 'CR0015', '06/06/2021', '4:04 PM', '08/06/2021', '2:51 AM', 5, 100);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0026', 'F0026', 'R0054', 'CR0003', '02/04/2023', '1:36 PM', '02/04/2023', '9:07 AM', 27, 600);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0027', 'F0015', 'R0084', 'CR0005', '15/11/2023', '12:50 PM', '15/11/2023', '3:42 AM', 18, 200);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0028', 'F0004', 'R0093', 'CR0029', '08/08/2024', '5:38 AM', '09/08/2024', '11:56 AM', 5, 250);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0029', 'F0017', 'R0049', 'CR0020', '27/11/2024', '3:53 AM', '29/11/2024', '9:26 AM', 13, 350);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0030', 'F0007', 'R0025', 'CR0009', '29/10/2023', '5:49 AM', '31/10/2023', '4:42 AM', 23, 400);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0031', 'F0017', 'R0080', 'CR0008', '27/02/2023', '2:11 AM', '01/03/2023', '8:26 PM', 10, 550);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0032', 'F0001', 'R0068', 'CR0006', '03/07/2021', '12:18 AM', '05/07/2021', '1:43 PM', 8, 250);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0033', 'F0018', 'R0089', 'CR0024', '21/04/2022', '12:49 PM', '21/04/2022', '3:17 AM', 27, 250);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0034', 'F0025', 'R0085', 'CR0013', '10/03/2022', '7:57 AM', '10/03/2022', '6:34 AM', 10, 750);
insert into Flight_Schedule (Schedule_ID, Flight_ID, Route_ID, Crew_ID, departure_Date, departure_Time, arrival_Date, arrival_Time, flight_Duration, Price) values ('FS0035', 'F0012', 'R0022', 'CR0029', '20/10/2024', '10:34 AM', '22/10/2024', '11:34 PM', 9, 150);
